@relation whatever

@attribute Distancia_CA1 numeric
@attribute Distancia_CA2 numeric
@attribute Distancia_CA3 numeric
@attribute Distancia_CA4 numeric
@attribute Distancia_A+C1 numeric
@attribute Distancia_A+C2 numeric
@attribute Distancia_A+C3 numeric
@attribute Distancia_A+C4 numeric
@attribute Distancia_CA1-CA2 numeric
@attribute Distancia_CA1-CA3 numeric
@attribute Distancia_CA1-CA4 numeric
@attribute Distancia_CA2-CA3 numeric
@attribute Distancia_CA2-CA4 numeric
@attribute Distancia_CA3-CA4 numeric
@attribute Distancia_AC1-AC2 numeric
@attribute Distancia_AC1-AC3 numeric
@attribute Distancia_AC1-AC4 numeric
@attribute Distancia_AC2-AC3 numeric
@attribute Distancia_AC2-AC4 numeric
@attribute Distancia_AC3-AC4 numeric
@attribute Angulo_CA1-C_1 numeric
@attribute Angulo_CA2-C_2 numeric
@attribute Angulo_CA3-C_3 numeric
@attribute Angulo_CA4-C_4 numeric
@attribute Angulo_CA1-CA2 numeric
@attribute Angulo_CA1-CA3 numeric
@attribute Angulo_CA1-CA4 numeric
@attribute Angulo_CA2-CA3 numeric
@attribute Angulo_CA2-CA4 numeric
@attribute Angulo_CA3-CA4 numeric
@attribute Angulo_AC1-AC2 numeric
@attribute Angulo_AC1-AC3 numeric
@attribute Angulo_AC1-AC4 numeric
@attribute Angulo_AC2-AC3 numeric
@attribute Angulo_AC2-AC4 numeric
@attribute Angulo_AC3-AC4 numeric
@attribute Torsion_aa1 numeric
@attribute Torsion_aa2 numeric
@attribute Torsion_aa3 numeric
@attribute Torsion_aa4 numeric
@attribute Phi_aa1 numeric
@attribute Phi_aa2 numeric
@attribute Phi_aa3 numeric
@attribute Psi_aa1 numeric
@attribute Psi_aa2 numeric
@attribute Psi_aa3 numeric
@attribute Omega_aa1 numeric
@attribute Omega_aa2 numeric
@attribute Omega_aa3 numeric
@attribute Hidrofobicidad_H numeric
@attribute Hidrofobicidad_K numeric
@attribute Hidrofobicidad_W numeric
@attribute Total_Aminoacidos numeric
@attribute No_Polares numeric
@attribute Polares_Neutros numeric
@attribute Polares_Positivos numeric
@attribute Polares_Negativos numeric
@attribute O_c3 numeric
@attribute C_c3 numeric
@attribute atomos_c3 numeric
@attribute N_c4 numeric
@attribute O_c4 numeric
@attribute C_c4 numeric
@attribute atomos_c4 numeric
@attribute atomos_sitio numeric
@attribute C-C numeric
@attribute C-O numeric
@attribute C-N numeric
@attribute O-O numeric
@attribute O-N numeric
@attribute N-N numeric
@attribute Inter_totales numeric
@attribute Desvi_est_int numeric
@attribute Inter_funci numeric
@attribute Desv_est_fun numeric
@attribute energia_captacion_c3 numeric
@attribute energia_captacion_c4 numeric
@attribute energia_captacion_4aa numeric
@attribute Radio_Sitio_Menor numeric
@attribute Radio_Sitio_Mayor numeric
@attribute Radio_Sitio_Prom numeric
@attribute Radio_Sitio_Desvi numeric
@attribute Total_aa_sitio numeric
@attribute volumen_c3 numeric
@attribute volumen_c4 numeric
@attribute Smallest_alpha numeric
@attribute Optimal_alpha numeric
@attribute class {1,0}


@data
2.36572226781 , 4.60176909341 , 5.03885541016 , 5.44942272695 , 2.36572226781 , 4.60176909341 , 4.15869147195 , 4.28825483115 , 6.80057473997 , 6.96913379713 , 3.83035920792 , 3.77374739178 , 9.59538454889 , 8.26269911515 , 6.80057473997 , 6.27448881517 , 2.43191444825 , 2.41417789068 , 8.56211798069 , 7.46202321139 , 44.1116718181 , 69.0311985709 , 33.3194763723 , 73.6248360096 , 153.438004683 , 137.516520149 , 36.8910581528 , 45.8104533216 , 145.230086639 , 103.892639693 , 153.438004683 , 146.870056638 , 27.0412605895 , 31.476462301 , 148.759933287 , 124.103109515 , 187.053496354 , 222.739133928 , 275.187597094 , 16.3830749702 , 54.231886767 , 228.943934842 , 230.905388676 , 319.73511723 , 4.55296726082 , 57.8840336853 , 1 , -1 , -1 , 29.13 , -28.8 , -6.94 , 16 , 18.75 , 37.5 , 18.75 , 25.0 , 16.0 , 50.0 , 12 , 16.0 , 16.0 , 66.0 , 12 , 33 , 402 , 288 , 368 , 146 , 84 , 50 , 1338 , 152.258333105 , 254 , 14.2197046383 , 54.4 , 101.5 , 78.0 , 0.836594248254 , 7.63702671652 , 5.06826626198 , 1.58354691736 , 16 , 1000.35 , 1433.39 , 5.63429 , 6.47796 , 0 
2.37964725431 , 4.76208790602 , 4.76717720333 , 4.86302147772 , 2.37964725431 , 4.08521581968 , 4.07935288024 , 3.84862292696 , 6.96913379713 , 5.4259138768 , 3.83035920792 , 5.56107824544 , 8.26269911515 , 3.83471031685 , 6.21300740503 , 4.22136417203 , 2.43191444825 , 4.84841998098 , 6.63457250284 , 2.75978087659 , 58.2964342293 , 32.3638255221 , 52.6093848457 , 76.9299069879 , 153.193827446 , 92.6572040035 , 50.7616152419 , 71.4052984099 , 118.28277537 , 46.9178720341 , 146.696576148 , 76.6467856974 , 37.3519048475 , 72.8594452028 , 113.456368635 , 40.6121274038 , 188.45978474 , 259.75173681 , 356.560425841 , 12.6705476654 , 54.231886767 , 230.905388676 , 75.8584954864 , 319.73511723 , 57.8840336853 , 319.401047503 , 1 , -1 , 1 , 24.09 , -21.8 , -4.34 , 14 , 21.4285714286 , 35.7142857143 , 21.4285714286 , 21.4285714286 , 21.0 , 57.0 , 14 , 21.0 , 7.0 , 71.0 , 14 , 38 , 484 , 308 , 430 , 156 , 86 , 50 , 1514 , 178.615228914 , 382 , 18.1273274368 , 71.9 , 117.5 , 78.8 , 1.62266345306 , 7.31257011725 , 4.63317138416 , 1.38719499113 , 14 , 1126.57 , 1909.64 , 5.63429 , 6.47796 , 0 
2.31025772229 , 4.56784410701 , 5.30701765062 , 5.48788441317 , 2.31025772229 , 4.56784410701 , 4.34144794375 , 5.48788441317 , 6.80057473997 , 6.96913379713 , 3.84221044706 , 3.77374739178 , 9.77441102737 , 10.6724417522 , 6.80057473997 , 6.27448881517 , 3.84221044706 , 2.41417789068 , 9.77441102737 , 9.81730100817 , 36.4705924473 , 64.3057020553 , 35.8329673318 , 140.625590725 , 161.760161582 , 127.912185932 , 35.3121095476 , 44.1486073739 , 152.714148349 , 162.720594139 , 161.760161582 , 139.19403158 , 35.3121095476 , 31.3125914682 , 152.714148349 , 174.290687999 , 187.053496354 , 222.739133928 , 298.166339832 , 294.148087497 , 54.231886767 , 228.943934842 , 230.905388676 , 319.73511723 , 4.55296726082 , 57.8840336853 , 1 , -1 , -1 , 28.82 , -24.6 , -7.01 , 17 , 23.5294117647 , 35.2941176471 , 17.6470588235 , 23.5294117647 , 18.0 , 45.0 , 11 , 16.0 , 16.0 , 66.0 , 12 , 32 , 390 , 284 , 362 , 148 , 84 , 50 , 1318 , 148.846901211 , 242 , 14.1374207926 , 47.7 , 94.8 , 106.0 , 0.585374603891 , 6.75721217483 , 5.20543706971 , 1.6290370148 , 17 , 1169.69 , 1481.44 , 11.331 , 11.331 , 0 
1.78921980842 , 4.95604421446 , 5.07493756384 , 5.31008792864 , 1.78921980842 , 4.95604421446 , 5.07493756384 , 4.00338653572 , 3.84221044706 , 6.80057473997 , 3.83035920792 , 9.77441102737 , 5.95685940916 , 9.59538454889 , 3.84221044706 , 6.80057473997 , 2.43191444825 , 9.77441102737 , 4.84933829869 , 8.56211798069 , 27.5396278824 , 137.7396489 , 63.9834134039 , 66.9524790083 , 42.8547898461 , 162.205240678 , 28.325369472 , 154.024699323 , 70.8395935856 , 135.012985932 , 42.8547898461 , 162.205240678 , 21.6614112873 , 154.024699323 , 64.5161742544 , 140.886582375 , 341.93806391 , 222.644674869 , 227.038290588 , 44.019985378 , 54.231886767 , 75.9097527271 , 228.943934842 , 319.73511723 , 356.408906606 , 4.55296726082 , 1 , 1 , -1 , 23.43 , -17.2 , -4.0 , 15 , 26.6666666667 , 40.0 , 13.3333333333 , 20.0 , 20.0 , 30.0 , 10 , 0.0 , 18.0 , 81.0 , 11 , 30 , 366 , 282 , 362 , 146 , 84 , 50 , 1290 , 144.563480866 , 254 , 16.0955480387 , 54.2 , 89.3 , 84.0 , 1.11924490833 , 6.54810788935 , 4.98788704458 , 1.58566609124 , 15 , 1175.55 , 1380.11 , 11.331 , 11.331 , 0 
2.53418279585 , 4.42439575526 , 4.89868501006 , 5.56032889587 , 2.53418279585 , 4.42439575526 , 3.99535461832 , 4.88823327192 , 6.80057473997 , 6.96913379713 , 5.4259138768 , 3.77374739178 , 8.08131435943 , 5.56107824544 , 6.80057473997 , 6.27448881517 , 4.22136417203 , 2.41417789068 , 8.1116485399 , 6.36455327441 , 44.9731440679 , 68.6591546706 , 33.1000368289 , 50.7803396978 , 154.562229097 , 136.970705474 , 73.7230636715 , 47.4172697177 , 107.524082724 , 63.8737732199 , 154.562229097 , 147.006540108 , 59.7076566155 , 32.8226124768 , 121.07851948 , 90.9532835703 , 187.053496354 , 222.739133928 , 259.75173681 , 356.560425841 , 54.231886767 , 228.943934842 , 230.905388676 , 319.73511723 , 4.55296726082 , 57.8840336853 , 1 , -1 , -1 , 29.13 , -28.8 , -6.94 , 16 , 18.75 , 37.5 , 18.75 , 25.0 , 18.0 , 54.0 , 11 , 16.0 , 25.0 , 58.0 , 12 , 33 , 402 , 288 , 386 , 154 , 94 , 50 , 1374 , 154.85799947 , 254 , 14.2197046383 , 60.4 , 107.5 , 80.8 , 0.7023664404 , 7.48818793244 , 5.05239254663 , 1.57152716859 , 16 , 1048.23 , 1466.96 , 5.63429 , 6.47796 , 0 
1.74625373915 , 5.08949670935 , 5.09177197834 , 5.1182513825 , 1.74625373915 , 5.08949670935 , 3.83849386067 , 5.1182513825 , 3.84221044706 , 3.83035920792 , 6.80057473997 , 5.95685940916 , 9.77441102737 , 9.59538454889 , 3.84221044706 , 2.43191444825 , 6.80057473997 , 4.84933829869 , 9.77441102737 , 8.56211798069 , 34.241948111 , 143.918401599 , 68.0737735687 , 67.6684172492 , 37.0322987441 , 36.4519586353 , 162.013250334 , 71.6173175488 , 146.490663648 , 140.036002984 , 37.0322987441 , 27.7030313287 , 162.013250334 , 64.0115982669 , 146.490663648 , 145.492651177 , 341.93806391 , 116.705182549 , 12.6705476654 , 172.32577696 , 54.231886767 , 75.9097527271 , 193.508074529 , 319.73511723 , 356.408906606 , 24.3237640925 , 1 , 1 , -1 , 23.74 , -21.4 , -3.93 , 14 , 21.4285714286 , 42.8571428571 , 14.2857142857 , 21.4285714286 , 33.0 , 22.0 , 9 , 7.0 , 14.0 , 78.0 , 14 , 33 , 406 , 290 , 376 , 146 , 84 , 50 , 1352 , 154.400129534 , 284 , 16.6252819525 , 54.7 , 93.8 , 84.0 , 1.31004809226 , 6.489277596 , 4.78246045106 , 1.41086158295 , 14 , 1146.02 , 1640.54 , 5.63429 , 6.47796 , 0 
1.79144767442 , 4.7939922977 , 5.04132395267 , 5.11144444365 , 1.79144767442 , 3.59843648707 , 4.22373574897 , 5.11144444365 , 3.83035920792 , 5.4259138768 , 6.80057473997 , 3.83471031685 , 9.59538454889 , 8.08131435943 , 2.43191444825 , 4.22136417203 , 6.80057473997 , 2.75978087659 , 8.56211798069 , 8.1116485399 , 41.5477893821 , 71.7449479598 , 45.659708049 , 72.5381074242 , 47.8797759157 , 92.5902797281 , 157.434279376 , 45.8098558841 , 151.238233893 , 105.492148344 , 37.3884654413 , 77.6787605617 , 157.434279376 , 40.3322111906 , 158.532009468 , 120.372485207 , 75.9408139737 , 16.3830749702 , 256.524161345 , 222.739133928 , 54.231886767 , 193.508074529 , 75.8584954864 , 319.73511723 , 24.3237640925 , 319.401047503 , 1 , -1 , 1 , 21.38 , -17.9 , -3.35 , 13 , 23.0769230769 , 38.4615384615 , 15.3846153846 , 23.0769230769 , 27.0 , 36.0 , 11 , 11.0 , 17.0 , 70.0 , 17 , 37 , 410 , 284 , 362 , 140 , 78 , 48 , 1322 , 152.649926302 , 298 , 17.5689119375 , 47.2 , 92.8 , 84.8 , 1.29243585941 , 6.22111710074 , 4.51150699089 , 1.25308069534 , 13 , 1177.13 , 1952.57 , 5.63429 , 6.47796 , 0 
2.9181945136 , 4.58405378265 , 5.01546540608 , 5.19899211334 , 2.9181945136 , 4.58405378265 , 5.01546540608 , 5.19899211334 , 6.80057473997 , 5.82148085285 , 3.84221044706 , 8.34248449723 , 9.77441102737 , 5.13737234421 , 6.80057473997 , 5.82148085285 , 3.84221044706 , 8.34248449723 , 9.77441102737 , 5.13737234421 , 21.7353397211 , 49.7086100078 , 45.5100569751 , 122.523948492 , 128.673841869 , 90.4284408794 , 46.7705899903 , 120.631414068 , 175.175519364 , 60.3590667883 , 128.673841869 , 90.4284408794 , 46.7705899903 , 120.631414068 , 175.175519364 , 60.3590667883 , 187.053496354 , 172.32577696 , 182.671780355 , 213.70139506 , 54.231886767 , 228.943934842 , 220.045573242 , 319.73511723 , 4.55296726082 , 196.457030516 , 1 , -1 , -1 , 23.37 , -16.2 , -6.0 , 14 , 28.5714285714 , 35.7142857143 , 7.14285714286 , 28.5714285714 , 22.0 , 66.0 , 9 , 35.0 , 21.0 , 42.0 , 14 , 30 , 188 , 154 , 212 , 100 , 62 , 30 , 746 , 79.4355084329 , 98 , 8.62940708662 , 46.7 , 77.4 , 86.8 , 0.893887105397 , 5.68048905241 , 5.16209132463 , 1.61552613461 , 14 , 733.17 , 1449.76 , 12.0085 , 12.0085 , 0 
1.8413000411 , 5.03387407792 , 5.1446531875 , 5.18328792558 , 1.8413000411 , 5.03387407792 , 3.90546629503 , 5.18328792558 , 6.80057473997 , 3.83035920792 , 3.84221044706 , 9.59538454889 , 9.77441102737 , 5.95685940916 , 6.80057473997 , 2.43191444825 , 3.84221044706 , 8.56211798069 , 9.77441102737 , 4.84933829869 , 35.9440575036 , 67.8416922264 , 68.9718908992 , 144.373545303 , 160.903029056 , 36.7202894553 , 35.73472134 , 141.020620539 , 146.138123961 , 70.4464001134 , 160.903029056 , 27.7438959976 , 35.73472134 , 146.314437139 , 146.138123961 , 62.6457921926 , 187.053496354 , 227.038290588 , 25.8336982119 , 213.70139506 , 54.231886767 , 228.943934842 , 193.508074529 , 319.73511723 , 4.55296726082 , 24.3237640925 , 1 , -1 , -1 , 23.74 , -21.4 , -3.93 , 14 , 21.4285714286 , 42.8571428571 , 14.2857142857 , 21.4285714286 , 33.0 , 22.0 , 9 , 7.0 , 14.0 , 78.0 , 14 , 33 , 424 , 296 , 382 , 146 , 84 , 50 , 1382 , 159.12133735 , 298 , 17.5689119375 , 54.7 , 93.8 , 84.0 , 1.37818787272 , 7.57312968988 , 4.78053716563 , 1.40118988925 , 14 , 1153.75 , 1644.82 , 5.63429 , 6.47796 , 0 
1.96138018231 , 4.91455947168 , 5.24361053399 , 5.28664298153 , 1.96138018231 , 4.91455947168 , 5.24361053399 , 4.04569475971 , 6.80057473997 , 3.84221044706 , 3.83035920792 , 9.77441102737 , 9.59538454889 , 5.95685940916 , 6.80057473997 , 3.84221044706 , 2.43191444825 , 9.77441102737 , 8.56211798069 , 4.84933829869 , 35.7345750364 , 66.710598783 , 143.1269213 , 69.5130247944 , 161.179724839 , 36.2887104579 , 34.3385398671 , 148.384510622 , 140.282006142 , 68.8990488426 , 161.179724839 , 36.2887104579 , 25.6992021346 , 148.384510622 , 145.544385977 , 61.3430261272 , 187.053496354 , 212.027568582 , 116.705182549 , 23.4737995291 , 54.231886767 , 228.943934842 , 75.9097527271 , 319.73511723 , 4.55296726082 , 356.408906606 , 1 , -1 , 1 , 23.43 , -17.2 , -4.0 , 15 , 26.6666666667 , 40.0 , 13.3333333333 , 20.0 , 27.0 , 27.0 , 11 , 0.0 , 18.0 , 81.0 , 11 , 31 , 398 , 286 , 364 , 146 , 84 , 50 , 1328 , 150.736856807 , 270 , 15.4940848928 , 55.4 , 102.5 , 84.0 , 1.32952995983 , 7.86299315887 , 4.98396720459 , 1.5368080012 , 15 , 1228.34 , 1479.55 , 11.331 , 11.331 , 0 
1.89274431568 , 5.02730027185 , 5.14293225827 , 5.23372498766 , 1.89274431568 , 5.02730027185 , 3.92393530718 , 5.23372498766 , 6.80057473997 , 3.83035920792 , 3.84221044706 , 9.59538454889 , 9.77441102737 , 5.95685940916 , 6.80057473997 , 2.43191444825 , 3.84221044706 , 8.56211798069 , 9.77441102737 , 4.84933829869 , 38.242912313 , 68.5514455007 , 69.2990267586 , 146.042854777 , 156.045176061 , 37.908196813 , 35.08779642 , 141.285376829 , 144.560556059 , 70.0618822658 , 156.045176061 , 28.4062394212 , 35.08779642 , 145.819486021 , 144.560556059 , 62.0155164134 , 187.053496354 , 227.038290588 , 25.8336982119 , 213.70139506 , 54.231886767 , 228.943934842 , 193.508074529 , 319.73511723 , 4.55296726082 , 24.3237640925 , 1 , -1 , -1 , 26.45 , -25.3 , -4.92 , 15 , 20.0 , 40.0 , 20.0 , 20.0 , 33.0 , 33.0 , 9 , 14.0 , 14.0 , 71.0 , 14 , 33 , 456 , 306 , 394 , 146 , 84 , 50 , 1436 , 167.771868917 , 322 , 16.7988094816 , 60.2 , 99.3 , 84.0 , 1.3499879448 , 7.07117626476 , 4.93686970392 , 1.45760470192 , 15 , 961.08 , 1644.29 , 5.63429 , 6.47796 , 0 
2.43122161186 , 4.67923879145 , 4.82218474541 , 4.83739506555 , 2.43122161186 , 3.77021045509 , 4.1596001568 , 4.83739506555 , 6.96913379713 , 5.4259138768 , 6.80057473997 , 5.56107824544 , 3.77374739178 , 8.08131435943 , 6.02948232823 , 4.22136417203 , 6.80057473997 , 5.10699252884 , 4.99641652501 , 8.1116485399 , 56.2901341643 , 32.9335204196 , 51.6347449008 , 77.8544993915 , 155.859464796 , 90.6750195968 , 136.058218313 , 71.6288410822 , 46.68773427 , 113.567907793 , 152.285959775 , 74.5350345743 , 136.058218313 , 80.0206094147 , 69.7069054896 , 128.580381758 , 188.45978474 , 259.75173681 , 256.524161345 , 227.038290588 , 54.231886767 , 230.905388676 , 75.8584954864 , 319.73511723 , 57.8840336853 , 319.401047503 , 1 , -1 , 1 , 24.09 , -21.8 , -4.34 , 14 , 21.4285714286 , 35.7142857143 , 21.4285714286 , 21.4285714286 , 15.0 , 61.0 , 13 , 23.0 , 15.0 , 61.0 , 13 , 37 , 444 , 284 , 414 , 152 , 96 , 48 , 1438 , 166.443383768 , 312 , 15.2883397834 , 54.4 , 100.0 , 78.8 , 1.45208796494 , 7.39562996471 , 4.62837812383 , 1.39427645686 , 14 , 1201.98 , 2104.17 , 5.63429 , 6.47796 , 0 
2.08495103629 , 4.84148850242 , 5.29806335671 , 5.40494992467 , 2.08495103629 , 4.84148850242 , 5.29806335671 , 4.17574393867 , 6.80057473997 , 3.84221044706 , 3.83035920792 , 9.77441102737 , 9.59538454889 , 5.95685940916 , 6.80057473997 , 3.84221044706 , 2.43191444825 , 9.77441102737 , 8.56211798069 , 4.84933829869 , 37.0576367466 , 66.1559526379 , 143.459198759 , 69.7515928366 , 156.123400354 , 36.9562995298 , 33.0615536405 , 149.121787511 , 138.86572517 , 67.6278065472 , 156.123400354 , 36.9562995298 , 24.3008595693 , 149.121787511 , 143.333953938 , 60.1988551991 , 187.053496354 , 212.027568582 , 116.705182549 , 44.019985378 , 54.231886767 , 228.943934842 , 75.9097527271 , 319.73511723 , 4.55296726082 , 356.408906606 , 1 , -1 , 1 , 26.45 , -25.3 , -4.92 , 15 , 20.0 , 40.0 , 20.0 , 20.0 , 22.0 , 33.0 , 9 , 15.0 , 15.0 , 69.0 , 13 , 32 , 384 , 282 , 364 , 146 , 84 , 50 , 1310 , 147.897937781 , 258 , 14.1067359797 , 61.9 , 109.0 , 84.0 , 1.22247809134 , 6.88056825761 , 4.9332981024 , 1.4383516202 , 15 , 1039.74 , 1486.11 , 5.63429 , 8.93199 , 0 
1.89155024403 , 5.05222520855 , 5.08050967859 , 5.27165378105 , 1.89155024403 , 5.05222520855 , 3.87698258109 , 5.27165378105 , 6.80057473997 , 3.83035920792 , 3.84221044706 , 9.59538454889 , 9.77441102737 , 5.95685940916 , 6.80057473997 , 2.43191444825 , 3.84221044706 , 8.56211798069 , 9.77441102737 , 4.84933829869 , 39.9981613318 , 69.6015951812 , 69.6499735002 , 147.443332905 , 153.769515514 , 40.025709867 , 33.6280071174 , 142.513663268 , 142.436640042 , 70.2305623991 , 153.769515514 , 30.0566647265 , 33.6280071174 , 146.730175378 , 142.436640042 , 61.817244636 , 187.053496354 , 227.038290588 , 25.8336982119 , 213.70139506 , 54.231886767 , 228.943934842 , 193.508074529 , 319.73511723 , 4.55296726082 , 24.3237640925 , 1 , -1 , -1 , 26.45 , -25.3 , -4.92 , 15 , 20.0 , 40.0 , 20.0 , 20.0 , 33.0 , 33.0 , 9 , 14.0 , 14.0 , 71.0 , 14 , 33 , 456 , 306 , 394 , 146 , 84 , 50 , 1436 , 167.771868917 , 322 , 16.7988094816 , 60.2 , 99.3 , 84.0 , 1.3499879448 , 7.07117626476 , 4.93686970392 , 1.45760470192 , 15 , 964.54 , 1652.65 , 5.63429 , 6.47796 , 0 
6.50430657263 , 6.77849168262 , 6.77943266472 , 8.45178967314 , 6.50430657263 , 6.0318120269 , 6.77943266472 , 7.24525997648 , 3.80204085335 , 7.17182303931 , 3.76923917755 , 3.76283533063 , 5.77118561023 , 8.71614067459 , 2.43973600115 , 7.17182303931 , 2.41631966402 , 4.78822357344 , 3.45523555655 , 7.82297700469 , 43.2906045539 , 113.425336736 , 74.4184542201 , 58.343430028 , 33.1838748055 , 65.31462776 , 25.1394484673 , 32.2266042593 , 42.7979535981 , 68.8099886258 , 22.0302029511 , 65.31462776 , 19.2867240963 , 43.4063082172 , 28.3268521564 , 67.7134239708 , 28.9392510959 , 1.99845528795 , 163.183660674 , 20.6379711178 , 15.4201927124 , 276.239410165 , 49.14546397 , 100.12747443 , 116.349683191 , 18.9436937182 , 1 , -1 , 1 , 8.28 , -8.4 , 1.36 , 6 , 33.3333333333 , 33.3333333333 , 16.6666666667 , 16.6666666667 , 0 , 0 , 0 , 0.0 , 18.0 , 81.0 , 11 , 11 , 106 , 34 , 28 , 2 , 0 , 2 , 172 , 31.9781175181 , 58 , 11.6818948235 , 0 , 1.9 , 7.6 , 4.58959660501 , 7.26227547814 , 5.1686764274 , 1.56658327711 , 6 , 0 , 995.87 , 16.7601 , 18.2419 , 1 
5.58779917336 , 5.86941350548 , 6.21800091076 , 7.27386296324 , 5.58779917336 , 4.13433596757 , 6.15309224383 , 6.29385459535 , 3.76283533063 , 7.17182303931 , 8.71614067459 , 3.80204085335 , 5.77118561023 , 3.76923917755 , 4.78405951685 , 5.98443005789 , 7.82297700469 , 2.25604203603 , 3.21349101499 , 3.16314280709 , 69.3454888841 , 108.029426923 , 58.2339256426 , 66.2840155367 , 38.2466944344 , 74.6012603449 , 84.2378089225 , 36.5225787509 , 50.7257812085 , 31.2108711123 , 56.6077636641 , 61.0638510196 , 82.1249851972 , 11.4601653105 , 26.977644647 , 29.4161777755 , 179.165611497 , 157.871220938 , 96.2718920485 , 91.5353219701 , 49.14546397 , 276.239410165 , 15.4201927124 , 18.9436937182 , 116.349683191 , 100.12747443 , 1 , -1 , 1 , 11.32 , -13.2 , 1.22 , 7 , 14.2857142857 , 71.4285714286 , 0.0 , 14.2857142857 , 50.0 , 50.0 , 2 , 9.0 , 18.0 , 72.0 , 11 , 13 , 64 , 52 , 32 , 10 , 6 , 12 , 176 , 22.3830292856 , 10 , 2.58198889747 , 1.4 , 4.0 , 10.4 , 3.56859937325 , 4.24267930957 , 4.99763380627 , 1.95412911462 , 7 , 629.89 , 972.75 , 18.3729 , 18.3729 , 0 
5.90637079326 , 6.31233034905 , 6.56909915987 , 7.32780977856 , 5.90637079326 , 5.43329227716 , 6.56909915987 , 6.23087060621 , 3.80204085335 , 7.17182303931 , 3.76923917755 , 3.76283533063 , 5.77118561023 , 8.71614067459 , 2.43973600115 , 7.17182303931 , 2.41631966402 , 4.78822357344 , 3.45523555655 , 7.82297700469 , 52.4615169407 , 119.174749484 , 77.1036648586 , 57.2358044327 , 36.065163989 , 69.9506565166 , 30.7715867074 , 33.8943860889 , 49.3739898048 , 77.4748858504 , 24.3913552318 , 69.9506565166 , 22.7641007717 , 45.8218961155 , 33.5845613277 , 75.2966676917 , 28.9392510959 , 1.99845528795 , 163.183660674 , 91.5353219701 , 15.4201927124 , 276.239410165 , 49.14546397 , 100.12747443 , 116.349683191 , 18.9436937182 , 1 , -1 , 1 , 7.8 , -6.1 , 2.8 , 6 , 33.3333333333 , 50.0 , 0.0 , 16.6666666667 , 100.0 , 0.0 , 1 , 14.0 , 14.0 , 71.0 , 7 , 8 , 98 , 56 , 22 , 4 , 0 , 6 , 186 , 31.336879232 , 34 , 5.88784057755 , 1.2 , 13.8 , 50.4 , 2.95974087276 , 6.35226344911 , 4.9504273617 , 1.58858346815 , 6 , 452.95 , 979.03 , 14.2518 , 15.1245 , 0 
5.90637079326 , 6.31233034905 , 6.56909915987 , 7.32780977856 , 5.90637079326 , 5.43329227716 , 6.56909915987 , 6.23087060621 , 3.80204085335 , 7.17182303931 , 3.76923917755 , 3.76283533063 , 5.77118561023 , 8.71614067459 , 2.43973600115 , 7.17182303931 , 2.41631966402 , 4.78822357344 , 3.45523555655 , 7.82297700469 , 52.4615169407 , 119.174749484 , 77.1036648586 , 57.2358044327 , 36.065163989 , 69.9506565166 , 30.7715867074 , 33.8943860889 , 49.3739898048 , 77.4748858504 , 24.3913552318 , 69.9506565166 , 22.7641007717 , 45.8218961155 , 33.5845613277 , 75.2966676917 , 28.9392510959 , 1.99845528795 , 163.183660674 , 91.5353219701 , 15.4201927124 , 276.239410165 , 49.14546397 , 100.12747443 , 116.349683191 , 18.9436937182 , 1 , -1 , 1 , 7.8 , -6.1 , 2.8 , 6 , 33.3333333333 , 50.0 , 0.0 , 16.6666666667 , 100.0 , 0.0 , 1 , 14.0 , 14.0 , 71.0 , 7 , 8 , 98 , 56 , 22 , 4 , 0 , 6 , 186 , 31.336879232 , 34 , 5.88784057755 , 1.2 , 13.8 , 50.4 , 2.95974087276 , 6.35226344911 , 4.9504273617 , 1.58858346815 , 6 , 452.95 , 979.03 , 14.2518 , 15.1245 , 0 
4.9882812719 , 5.38015282508 , 6.08297433009 , 7.00391454953 , 4.9882812719 , 3.75433899844 , 5.88305253125 , 6.07124544998 , 3.76283533063 , 7.17182303931 , 8.71614067459 , 3.80204085335 , 5.77118561023 , 3.76923917755 , 4.78405951685 , 5.98443005789 , 7.82297700469 , 2.25604203603 , 3.21349101499 , 3.16314280709 , 68.1653108282 , 102.595838351 , 60.7966076415 , 71.1864946972 , 42.3474863868 , 80.0841001128 , 91.6675236725 , 38.1219271304 , 53.6267219464 , 32.5181834387 , 64.5579119713 , 66.2056390472 , 89.4853993109 , 9.11902725882 , 26.9716941271 , 30.6349217039 , 179.165611497 , 157.871220938 , 96.2718920485 , 91.5353219701 , 49.14546397 , 276.239410165 , 15.4201927124 , 18.9436937182 , 116.349683191 , 100.12747443 , 1 , -1 , 1 , 14.22 , -17.2 , 0.39 , 9 , 11.1111111111 , 66.6666666667 , 11.1111111111 , 11.1111111111 , 0.0 , 75.0 , 4 , 9.0 , 27.0 , 63.0 , 11 , 16 , 98 , 66 , 66 , 30 , 18 , 12 , 290 , 33.5767776893 , 36 , 5.09247811319 , 2.6 , 22.4 , 10.4 , 3.69848952109 , 5.83313786285 , 5.13818836 , 1.77236000656 , 9 , 629.17 , 1179.59 , 14.1576 , 18.4383 , 0 
